ClusterName,ProjectLine,ProjectDesc,ProjectCode,Namespace,WorkloadName,CreateTime,WorkloadRam,WorkloadCpu,WorkloadReplicas
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-ems-activiti-crcsoft-emsrg-prd-749rk8,2021/06/25,3072,1,1
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-ems-admin-crcsoft-emsrg-prd-bh5p66,2021/06/26,3072,1,1
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-ems-admin-web-crcsoft-emsrg-prd-pnpfk2,2021/06/25,512,0,1
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-ems-base-crcsoft-emsrg-prd-pek4ks,2021/06/26,4096,1,1
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-ems-budget-service-crcsoft-emsrg-prd-f6n2f2,2021/06/25,3072,1,1
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-ems-claim-crc-crcsoft-emsrg-prd-d9s9sd,2021/06/26,4096,1,1
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-ems-consolidated-crcsoft-emsrg-prd-ta9mow,2021/06/25,5120,1,1
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-ems-ingress-crcsoft-emsrg-prd-7r9usx,2021/06/25,1024,1,1
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-ems-payment-service-crcsoft-emsrg-prd-vc39ta,2023/12/27,4096,1,1
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-ems-process-crcsoft-emsrg-prd-dknhf3,2021/06/26,4096,1,1
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-ems-web-crcsoft-emsrg-prd-ln8yhz,2021/06/25,512,0,1
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-eureka-center-crcsoft-emsrg-prd-yzgy6c,2021/06/25,2048,1,1
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-mams-crcsoft-emsrg-prd-0nmgdp,2021/06/25,4096,1,1
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-micro-zuul-crcsoft-emsrg-prd-is8t8h,2021/06/25,3072,1,1
crc-itcp-prd-02,智能财务,润财汇2.0,emsrg,crcsoft-emsrg-prd,rg-xxl-job-crcsoft-emsrg-prd-ndacwz,2024/07/30,3072,1,1
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,prd-apollo-admin-4scref,2023/08/26,1024,1,1
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,prd-apollo-config-wje9bq,2023/08/26,1024,1,1
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,prd-apollo-portal-qffnm3,2023/08/26,1024,1,1
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-account-svc,2023/08/26,1024,1,2
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-activiti-svc,2023/08/26,1024,1,2
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-app-admin-svc,2023/08/31,1024,1,2
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-app-web-crdigital-cms-prd-5ffo9i,2023/08/25,1024,1,2
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-base-svc,2023/08/26,1024,1,2
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-bpm-adapter-svc,2023/08/26,1024,1,2
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-contract-svc,2023/08/28,1024,1,2
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-eureka-svc,2023/08/26,1024,1,1
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-filepreview-svc,2023/08/28,1024,1,1
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-gateway-svc,2023/08/25,1024,1,2
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-interface-svc,2023/08/28,1024,1,2
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-message-svc,2023/08/28,1024,1,2
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-permission-svc,2023/08/26,1024,1,2
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-proxy-svc,2023/08/25,1024,1,2
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-web-crdigital-cms-prd-frxnts,2023/08/25,1024,1,2
crc-itcp-prd-02,智能风控,华润数科合同管理系统,crdigital-cms,crdigital-cms-prd,slmp-xxljob-admin-svc,2023/08/26,1024,1,1
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,prd-apollo-admin-4wd9h0,2021/11/08,1024,1,1
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,prd-apollo-config-f4zokv,2021/11/08,1024,1,1
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,prd-apollo-portal-9c6i0a,2021/11/08,1024,1,1
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,prd-app-web-hsirbx,2021/11/09,1024,1,2
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,prd-web-515k9e,2021/11/09,1024,1,2
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-account-svc,2021/11/09,1024,1,2
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-activiti-svc,2022/07/19,1024,1,2
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-app-admin-svc,2022/07/19,1024,1,2
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-archive-svc,2022/09/08,1024,1,1
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-avatar-svc,2022/09/08,4096,1,1
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-base-svc,2021/11/09,1024,1,2
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-bpm-adapter-svc,2021/11/09,1024,1,2
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-contract-svc,2021/11/09,1024,1,2
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-eureka-svc,2021/10/28,1024,1,1
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-filepreview-svc,2022/01/21,1024,1,1
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-gateway-svc,2022/09/08,1024,1,2
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-interface-svc,2021/11/09,1024,1,2
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-message-svc,2022/07/19,1024,1,2
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-permission-svc,2021/11/09,1024,1,2
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-proxy-svc,2022/09/29,1024,1,2
crc-itcp-prd-02,智能风控,华润健康,crh-cms,crh-cms-prd,slmp-xxljob-admin-svc,2021/11/08,1024,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,busybox,2021/06/21,0,0,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,flowtodo-service,2024/09/24,1024,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-ac-service,2023/08/16,2048,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-admin-service,2023/09/27,4096,2,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-auth-service,2022/04/28,2048,2,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-canal,2024/06/20,4096,2,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-common-service,2023/09/28,4096,2,2
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-data-stats,2024/01/28,4096,2,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-eic-service,2023/03/13,4096,2,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-gateway-service,2022/04/05,2048,2,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-nacos-service,2022/04/05,2048,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-org-service,2023/03/13,4096,2,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-payroll,2024/01/30,4096,2,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-psninfo-service,2024/07/18,4096,2,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-rm-mob-web,2024/08/02,128,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-rm-service,2024/09/19,12288,2,2
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-rm-web,2024/08/02,128,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-rmdayeesync-service,2023/12/11,4096,2,2
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-sa-service,2022/03/14,4096,2,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-syncdata-service,2023/11/23,4096,2,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-tm-service,2024/07/19,6144,2,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-web-admin,2022/06/16,128,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-web-crhr-prd,2021/10/19,4096,0,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-web-datastats,2024/05/07,128,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-web-eic-crhr-prd-gll7a2,2023/11/24,128,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-web-hunter-crhr-prd-lbn5e2,2023/10/26,128,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-web-main,2023/12/12,128,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-web-org,2023/11/26,128,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-web-payroll,2024/01/31,128,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-web-pos,2024/05/10,128,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-web-psninfo,2023/04/06,128,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-web-rm,2023/06/06,128,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-web-tm,2023/12/12,128,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-web-workflow-crhr-prd-myhadi,2022/12/23,1024,1,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-workflow,2022/12/23,4096,2,1
crc-itcp-prd-02,智能人力,人力孵化产品,crhr,crhr-prd,hrms-xxl-job-crhr-prd-c7vaqu,2022/04/05,4096,0,1
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-admin-crospds-prod-akulcc,2023/05/19,4096,2,1
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-basic-platform-crospds-prod-8r7zdo,2023/05/19,8192,2,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-config-crospds-prod-0u0cpo,2023/05/19,3072,2,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-db-script-crospds-prod-ymhl7f,2024/01/04,4096,1,0
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-file-crospds-prod-1u8k48,2023/05/19,8192,3,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-front-core-crospds-prod-dry0ce,2023/05/19,512,1,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-gateway-crospds-prod-5t684m,2023/05/19,6144,2,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-iam-crospds-prod-sszt3v,2023/05/19,7168,2,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-import-crospds-prod-u4ss2k,2023/05/19,2048,2,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-interface-config-crospds-prod-jqyfpa,2023/05/19,2048,2,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-interface-crospds-prod-7vq22n,2023/05/19,4096,2,1
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-mdm-crospds-prod-3h2vry,2023/05/19,5120,2,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-message-crospds-prod-66u172,2023/05/19,4096,2,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-oauth-crospds-prod-261l8g,2023/05/19,6144,2,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-platform-crospds-prod-wnwd0k,2023/05/19,5120,2,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-report-crospds-prod-0c2q2s,2023/05/19,4096,2,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-saga-crospds-prod-9bau2f,2023/05/19,1536,2,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-scheduler-crospds-prod-yb1gwi,2023/05/19,4096,2,1
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-spds-crospds-prod-tju2cs,2023/05/19,5120,2,2
crc-itcp-prd-02,供应链数字,国资监管采购数据报送,CROSPDS,crospds-prod,srm-register,2023/05/18,1536,2,2
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,prd-apollo-admin-me92xm,2022/12/15,1024,1,1
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,prd-apollo-config-6sra3w,2022/12/15,1024,1,1
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,prd-apollo-portal-e5hla3,2022/12/15,1024,1,1
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,prd-app-web-vm7y7c,2022/12/15,1024,1,2
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,prd-web-vio8u4,2022/12/15,1024,1,2
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-account-svc,2022/12/16,1024,1,2
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-activiti-svc,2022/12/15,1024,1,2
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-app-admin-svc,2022/12/28,1024,1,2
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-archive-svc,2023/09/14,1024,1,1
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-avatar-svc,2023/09/14,2048,1,1
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-base-svc,2022/12/15,1024,1,2
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-bpm-adapter-svc,2022/12/16,1024,1,2
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-contract-svc,2022/12/16,1024,1,2
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-eureka-svc,2022/07/14,1024,1,1
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-filepreview-svc,2022/12/16,1024,1,1
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-gateway-svc,2022/12/15,1024,1,2
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-interface-svc,2022/12/16,1024,1,2
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-message-svc,2022/12/16,1024,1,2
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-permission-svc,2022/12/16,1024,1,2
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-proxy-svc,2022/12/15,1024,1,2
crc-itcp-prd-02,智能风控,华润物业合同管理系统,crp-cms,crp-cms-prd,slmp-xxljob-admin-svc,2022/12/16,1024,1,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,busybox,2021/08/16,0,0,0
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,skywalking-oap,2022/02/21,4096,2,0
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,skywalking-ui,2022/02/21,2048,2,0
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,small-data-pump-crsrm-prod1-mt3u9p,2023/06/29,5120,2,0
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-admin-crsrm-prod1-qcxkz8,2021/06/14,4096,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-advancedsearch-crsrm-prod1-43uneb,2021/06/14,5120,2,0
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-basic-interface-crsrm-prod1-04a219,2021/06/14,4096,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-basic-platform-crsrm-prod1-cn9ixz,2021/12/28,8192,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-config-crsrm-prod1-ciruay,2021/06/14,3072,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-db-script-crsrm-prod1-pffemj,2023/05/05,4096,1,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-file-crsrm-prod1-fn8iol,2021/09/15,4096,3,2
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-front-core-crsrm-prod1-fs6fqn,2021/06/14,512,1,2
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-front-mall-crsrm-prod1-ya9xxq,2022/01/20,512,1,0
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-gateway-crsrm-prod1-dthgyh,2021/06/14,4096,4,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-iam-crsrm-prod1-gwcrk5,2021/06/14,5632,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-iface-receiver-crsrm-prod1-fubegc,2021/06/14,2048,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-import-crsrm-prod1-mrcbat,2021/06/14,2048,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-interface-config-crsrm-prod1-9tux3i,2021/06/14,2048,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-interface-crsrm-prod1-y3718x,2021/06/14,2048,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-interface-gateway-crsrm-prod1-3rorbk,2021/06/14,2048,2,0
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-mall-crsrm-prod1-qsranb,2022/03/18,3072,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-mdm-crsrm-prod1-51kvxp,2021/08/27,2048,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-message-crsrm-prod1-y0c0o9,2021/08/27,2560,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-monitor-crsrm-prod1-kewjra,2023/06/29,1228,2,0
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-oauth-crsrm-prod1-by6j7h,2021/11/12,2560,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-platform-crsrm-prod1-w8gojd,2021/06/14,2560,2,2
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-purchase-contract-manage-crsrm-prod1-7jymah,2021/09/15,3072,2,2
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-purchase-cooperation-crsrm-prod1-5epglp,2021/09/18,3584,2,2
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-qam-crsrm-prod1-z2ivm6,2021/06/14,1536,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-report-crsrm-prod1-w5izzn,2021/06/14,3072,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-saas-cux-crsrm-prod1-ac8s86,2021/06/14,4096,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-saga-crsrm-prod1-936ow1,2021/06/14,1536,2,2
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-scheduler-crsrm-prod1-njzudk,2021/08/20,3072,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-source-crsrm-prod1-t6nvgt,2023/02/28,2560,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-spds-crsrm-prod1-7zfdp0,2023/02/14,5120,2,0
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-supplier-crsrm-prod1-ma4cnr,2021/06/14,2560,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-workflow-crsrm-prod1-xeg8nx,2021/06/14,2048,2,1
crc-itcp-prd-02,供应链数字,采购云平台,crsrm,crsrm-prod1,srm-register,2022/03/28,1536,2,2
crc-itcp-prd-02,智能人力,润税,crtax,crtax-prd,center-crtax-prd-4jd4ki,2021/09/18,2048,0,1
crc-itcp-prd-02,智能人力,润税,crtax,crtax-prd,deduction-standard,2023/09/17,4096,2,1
crc-itcp-prd-02,智能人力,润税,crtax,crtax-prd,gateway-standard,2023/09/17,8192,4,2
crc-itcp-prd-02,智能人力,润税,crtax,crtax-prd,sso-wegate-crtax-prd-hyhd40,2022/05/26,2048,1,1
crc-itcp-prd-02,智能人力,润税,crtax,crtax-prd,standard-company-service,2023/09/17,8192,4,2
crc-itcp-prd-02,智能人力,润税,crtax,crtax-prd,standard-persontax,2023/09/17,8192,4,2
crc-itcp-prd-02,智能人力,润税,crtax,crtax-prd,ui,2023/09/17,768,2,1
crc-itcp-prd-02,城建及公共,置地文体商业ERP,csb-erp,csb-erp-prd,csb-erp-app-frontend,2024/04/25,512,1,1
crc-itcp-prd-02,城建及公共,置地文体商业ERP,csb-erp,csb-erp-prd,csb-erp-frontend,2024/04/22,2048,1,1
crc-itcp-prd-02,城建及公共,置地文体商业ERP,csb-erp,csb-erp-prd,csb-erp-integration,2023/11/28,2048,1,1
crc-itcp-prd-02,城建及公共,置地文体商业ERP,csb-erp,csb-erp-prd,csb-erp-job-admin,2023/11/24,2048,1,1
crc-itcp-prd-02,城建及公共,置地文体商业ERP,csb-erp,csb-erp-prd,csb-erp-miniapp-proxy,2023/11/27,1024,1,1
crc-itcp-prd-02,城建及公共,置地文体商业ERP,csb-erp,csb-erp-prd,csb-erp-service,2024/04/03,8192,4,3
crc-itcp-prd-02,城建及公共,置地文体商业ERP,csb-erp,csb-erp-prd,csb-erp-tenant,2023/11/28,1024,1,2
crc-itcp-prd-02,城建及公共,置地文体商业ERP,csb-erp,csb-erp-prd,csb-erp-tenant-frontend,2024/04/22,512,1,1
crc-itcp-prd-02,城建及公共,置地文体商业ERP,csb-erp,csb-erp-prd,csb-erp-workflow,2023/12/06,2048,1,1
crc-itcp-prd-02,城建及公共,置地文体商业ERP,csb-erp,csb-erp-prd,ripplescloud-auth,2023/11/23,1024,1,1
crc-itcp-prd-02,城建及公共,置地文体商业ERP,csb-erp,csb-erp-prd,ripplescloud-gateway,2023/11/23,1024,1,1
crc-itcp-prd-02,城建及公共,置地文体商业ERP,csb-erp,csb-erp-prd,ripplescloud-mgt,2023/11/23,2048,1,1
crc-itcp-prd-02,城建及公共,置地文体商业ERP,csb-erp,csb-erp-prd,ripplescloud-nacos,2023/11/22,2048,1,1
crc-itcp-prd-02,城建及公共,置地文体商业ERP,csb-erp,csb-erp-prd,ripplescloud-org,2023/11/23,1024,1,2
